SA2_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
302031036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302031037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,8,0,0,0,8,0,0,8,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302031038,13,0,0,0,15,0,0,0,14,0,0,14,0,0,0,3,3,0,0,0,3,0,0,3,92,11,0,4,105,0,0,0,110,8,0,118,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,8,0,0,0,8,0,0,0,8,0,0,8,96,11,0,4,113,0,0,0,118,8,0,126,15,6,0,0,11,0,0,0,16,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,111,14,0,4,132,0,0,0,131,9,0,141,30,4,0,0,35,0,0,4,35,3,0,36,15,3,0,0,20,0,0,0,20,0,0,18,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,48,8,0,0,61,0,0,4,63,6,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302031039,6,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,135,18,7,0,160,0,0,0,161,5,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,135,16,7,0,163,0,0,0,168,9,0,176,20,11,0,0,30,0,0,0,30,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,156,32,7,0,195,0,0,0,198,12,0,210,31,0,0,0,37,4,0,4,34,4,0,37,16,3,0,0,19,0,0,0,19,4,0,28,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,7,0,0,60,4,0,4,62,9,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302031040,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,103,20,3,0,124,0,0,0,128,10,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,102,20,3,0,127,0,0,0,130,10,0,143,14,3,0,0,21,0,0,0,21,7,0,24,0,0,0,4,4,0,0,0,4,0,0,4,119,21,5,3,152,0,0,0,153,18,0,164,21,5,0,0,24,0,0,0,24,0,0,24,19,5,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,6,0,47,0,0,0,47,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302041041,18,0,8,0,23,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,3,3,269,45,18,5,338,5,0,9,338,16,5,365,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,4,11,0,0,0,11,0,0,0,11,0,0,12,278,45,18,5,344,5,0,9,351,15,5,369,45,9,0,0,52,0,0,0,52,19,0,66,0,0,0,0,0,0,0,0,0,0,0,0,325,47,17,5,399,5,0,9,402,32,5,436,54,10,6,0,69,0,0,0,69,3,0,76,63,9,4,0,74,0,0,0,73,0,0,73,6,0,3,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,127,19,7,0,150,0,0,0,155,3,0,159,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
302041042,3,0,0,0,7,0,3,5,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,163,28,4,0,195,0,3,5,204,16,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,0,0,4,167,28,4,0,203,0,3,5,205,16,0,222,17,5,0,0,19,0,0,0,19,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,181,29,4,0,222,0,3,5,226,18,0,247,38,4,0,0,42,0,0,0,42,6,0,40,26,5,0,0,32,0,0,0,32,4,0,41,0,0,0,0,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,66,11,0,0,79,0,0,0,79,8,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302041043,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,7,9,0,67,3,0,3,70,8,0,79,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,55,7,9,0,69,3,0,3,75,8,0,82,7,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,66,7,9,0,80,3,0,3,84,8,0,90,10,0,0,0,8,0,0,0,8,3,0,13,4,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,20,0,0,0,20,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302041044,3,0,4,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,145,14,5,0,167,3,0,4,166,11,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,6,5,0,0,0,9,0,0,0,9,0,0,4,151,18,5,0,170,3,0,4,176,12,0,188,19,0,0,0,16,0,0,0,16,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,168,14,5,0,191,3,0,4,191,13,0,207,42,3,0,0,43,0,0,0,43,0,0,44,22,4,0,0,24,0,0,0,26,0,0,29,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,61,11,6,0,73,0,0,0,73,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302041045,7,0,0,0,10,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,108,22,3,0,144,0,0,0,150,9,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,22,3,0,144,0,0,0,150,9,0,156,40,4,0,0,45,0,0,0,45,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,151,35,4,0,189,0,0,0,191,15,0,204,27,8,0,0,31,0,0,0,31,0,0,29,21,0,0,0,24,0,0,0,24,4,0,26,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0,0,62,0,0,0,62,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302041046,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,4,0,56,0,0,0,57,3,0,61,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,42,7,4,0,57,0,0,0,55,3,0,66,11,4,0,0,17,0,0,0,18,16,0,29,0,0,0,0,0,0,0,0,0,0,0,0,57,16,4,0,73,0,0,3,75,20,0,95,12,0,0,0,12,0,0,0,12,3,0,18,4,6,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,28,0,0,0,28,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
303011047,9,0,0,0,15,0,0,0,15,0,0,15,4,0,0,0,4,0,0,0,4,0,0,4,299,19,13,0,331,5,0,5,337,16,0,351,4,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,9,0,0,0,9,0,0,9,307,26,13,0,343,5,0,5,347,16,0,353,26,6,0,0,29,0,0,0,29,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,340,27,13,0,378,5,0,5,375,15,0,390,101,13,10,0,117,0,0,0,117,6,0,124,61,7,0,0,68,0,0,0,71,4,0,79,19,0,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,180,22,8,0,211,0,0,0,214,5,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303011048,10,4,0,0,12,0,0,0,12,0,0,12,0,0,0,5,5,0,0,0,5,0,0,5,85,16,9,5,114,0,0,0,116,4,0,120,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,92,16,9,5,113,0,0,0,117,3,0,124,15,7,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,103,18,4,5,132,0,0,0,138,3,0,143,17,0,0,0,18,0,0,0,23,0,0,25,13,0,0,0,16,0,0,0,16,0,0,16,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,39,0,0,0,41,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303011049,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,17,3,0,157,3,0,3,158,4,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,6,0,0,6,138,17,3,4,161,3,0,3,167,4,0,172,15,0,0,0,15,0,0,0,15,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,155,17,3,4,181,3,0,3,185,9,0,191,29,4,5,0,35,4,0,4,39,0,0,43,28,3,0,0,32,0,0,0,32,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,59,9,3,0,71,4,0,4,74,8,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303011050,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,61,14,0,0,74,0,0,0,74,12,0,79,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,63,14,0,0,76,0,0,0,78,12,0,88,10,3,0,0,8,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,72,16,0,0,90,0,0,0,86,6,0,96,18,3,0,0,21,0,0,0,20,0,0,20,16,3,0,0,19,0,0,0,19,0,0,19,0,0,4,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,8,4,0,43,0,0,0,47,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303011051,11,7,0,0,14,0,0,0,17,0,0,18,4,0,0,6,10,0,0,0,10,0,0,10,367,60,9,6,440,10,0,10,445,11,0,459,9,0,0,0,9,0,0,0,10,0,0,10,10,0,0,0,10,0,0,0,4,0,0,4,10,0,0,0,10,0,0,0,15,0,0,15,374,60,9,6,450,5,0,7,458,11,0,475,69,10,0,0,85,0,0,0,85,11,0,95,0,0,0,0,0,0,0,0,0,0,0,3,455,73,6,6,537,5,0,7,546,21,0,568,120,16,0,0,137,0,0,0,137,9,0,147,80,15,0,0,93,0,0,0,93,3,0,101,9,3,0,0,14,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,213,27,5,0,250,0,0,0,250,16,0,262,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
303021052,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,105,17,0,0,123,0,0,0,124,11,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,17,0,0,123,0,0,0,124,14,0,131,13,0,0,0,15,0,0,0,15,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,121,16,3,0,137,0,0,0,139,15,0,154,28,3,0,0,37,0,0,0,38,3,0,38,17,4,4,0,26,0,0,0,26,0,0,23,4,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,50,8,6,0,65,0,0,0,65,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303021053,10,4,0,0,17,0,0,0,17,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,284,36,10,0,324,0,0,0,324,11,0,340,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,7,0,0,0,7,0,0,0,7,0,0,7,288,36,10,0,333,0,0,0,333,11,0,345,39,4,0,0,40,0,0,0,46,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,327,37,8,0,375,0,0,0,379,14,0,391,81,11,0,0,99,0,0,0,99,3,0,97,76,10,0,0,88,0,0,0,94,7,0,103,4,4,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,172,24,5,0,195,0,0,0,198,12,0,211,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
303021054,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,77,14,0,0,90,0,3,0,91,9,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,14,0,0,88,0,3,0,97,9,0,104,17,5,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,89,20,0,0,108,0,3,0,109,9,0,116,22,6,0,0,25,0,0,0,25,0,0,25,18,0,0,0,17,0,0,0,19,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,45,0,0,0,43,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303021055,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,83,7,4,0,94,0,0,0,92,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,7,4,0,90,0,0,0,95,0,0,95,9,4,0,0,11,0,0,0,10,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,84,8,0,0,103,0,0,0,100,7,0,109,32,4,0,0,32,0,0,0,32,0,0,32,13,0,0,0,18,0,0,0,18,0,0,16,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,53,9,0,0,57,0,0,0,57,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303021056,6,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,201,17,7,0,229,0,0,0,229,8,0,236,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,9,0,0,9,204,17,7,0,237,0,0,0,235,8,0,243,21,4,0,0,31,0,0,0,28,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,229,27,7,3,266,0,0,0,268,12,0,281,46,0,0,0,49,0,0,0,51,0,0,54,39,0,4,0,43,0,0,0,43,0,0,44,3,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,93,9,3,0,103,0,0,0,103,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303021057,4,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,85,15,3,0,108,0,0,0,103,5,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,15,3,0,105,0,0,0,106,5,0,116,10,0,0,0,13,0,0,0,13,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,102,15,0,0,120,0,0,0,121,12,0,138,22,5,0,0,23,0,0,0,24,0,0,26,21,0,0,0,23,0,0,0,23,0,0,21,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,46,0,0,0,48,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303021058,4,0,0,0,3,0,0,0,3,0,0,3,5,0,0,3,4,0,0,0,4,0,0,4,64,5,0,6,75,3,0,3,79,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,10,0,6,79,3,0,3,80,0,0,82,6,0,0,0,8,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,69,10,0,6,82,3,0,3,90,3,0,88,23,0,0,0,22,0,0,0,22,0,0,22,12,3,0,0,11,0,0,0,11,5,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,40,0,0,0,40,5,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303021059,12,4,0,0,10,0,0,0,10,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,136,23,8,0,170,0,0,0,170,9,0,180,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,140,23,8,0,171,3,0,3,178,9,0,182,15,4,0,0,15,0,0,0,15,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,154,27,8,0,186,3,0,3,192,11,0,201,53,7,0,0,61,0,0,0,58,4,0,59,45,3,0,0,50,0,0,0,51,4,0,52,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,95,13,0,0,104,5,0,5,106,11,0,119,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
303031060,10,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,165,41,5,0,212,3,0,3,215,13,0,232,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,10,0,0,0,10,0,0,10,10,0,0,0,10,0,0,3,14,0,0,14,174,44,5,0,223,10,0,9,228,16,0,243,33,10,0,0,44,0,0,0,44,13,0,62,0,0,0,0,0,0,0,0,0,0,0,0,208,55,5,4,271,10,3,4,276,32,0,311,57,3,0,0,59,0,0,0,59,5,0,70,43,12,0,0,51,0,0,0,51,0,0,56,6,0,5,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,105,14,5,6,124,0,0,0,124,8,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0
