SA2_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
309021234,0,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,5,0,8,0,0,0,0,0,0,0,0,6,33,0,38,0,0,0,0,0,0,0,9,0,14,0,20,0,0,0,0,0,0,0,9,0,122,0,136,0,5,0,4,0,13,3,23,3,67,0,114,6,10,0,6,0,18,3,20,0,81,3,145,3,16,3,17,0,18,10,18,3,52,0,145,7,7,0,28,5,16,0,4,0,19,0,90,12,7,5,28,4,14,5,8,3,35,0,120,89,12,3,61,8,23,10,7,3,42,4,274,88,11,5,52,6,14,0,7,3,15,5,200,55,4,0,41,7,5,0,4,0,8,0,132,45,4,0,10,0,9,0,3,0,6,0,73,102,13,5,44,7,28,0,8
309031235,0,0,0,0,0,0,0,0,0,25,0,29,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,29,0,30,0,0,0,0,0,0,0,7,5,15,0,29,0,0,0,5,0,4,0,5,0,136,0,152,0,4,0,3,0,6,0,11,6,83,0,119,0,10,0,0,0,5,0,10,5,87,0,118,6,8,4,8,0,19,0,16,0,66,0,114,8,4,0,16,3,9,0,7,6,25,0,72,10,8,0,15,3,19,0,3,0,20,0,79,37,9,0,43,14,15,0,9,0,28,0,154,45,15,0,18,9,13,0,4,0,11,0,111,33,0,0,15,0,7,0,0,0,10,0,62,21,0,0,7,0,0,0,0,0,0,0,34,34,3,0,12,0,9,0,3
309031236,0,0,0,0,0,0,0,0,0,41,0,48,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,29,0,33,0,0,0,0,0,0,0,7,0,22,0,33,0,5,0,0,0,5,0,9,4,93,0,115,0,7,0,0,0,4,0,15,8,56,0,90,0,4,0,6,0,20,7,11,6,60,0,107,5,16,0,22,0,17,4,18,0,47,0,127,0,10,0,25,3,15,3,7,0,15,0,78,25,9,4,19,4,8,0,3,0,15,0,86,60,11,0,40,10,10,3,11,3,14,0,164,49,15,0,34,12,10,0,0,0,5,0,115,20,0,0,22,0,5,0,0,0,3,0,51,19,5,0,4,0,0,0,0,0,3,0,29,39,6,0,14,4,15,0,0
309031237,0,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,25,3,39,0,0,0,0,0,0,0,0,0,18,0,25,0,6,0,0,0,7,0,15,3,258,7,279,0,0,0,0,0,10,0,25,5,114,3,161,0,6,0,0,0,15,0,17,8,66,0,123,4,21,0,24,4,23,0,13,6,62,5,157,5,5,0,19,5,16,0,7,0,18,0,72,15,9,0,19,0,12,3,10,0,17,0,90,48,7,0,35,5,17,6,5,0,8,0,124,53,5,0,25,8,11,0,0,0,5,0,103,24,4,0,15,0,7,4,0,0,7,0,50,10,0,0,3,0,0,0,0,0,5,0,27,16,0,0,8,6,7,0,0
309031238,0,0,0,0,0,0,0,0,0,25,0,28,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,3,0,0,5,47,0,50,0,0,0,0,0,0,0,7,0,30,0,41,0,3,0,0,0,11,0,17,9,223,3,267,0,9,0,5,0,15,5,24,4,106,6,171,0,19,6,13,4,27,3,22,4,56,0,153,7,24,4,30,9,26,7,17,13,64,0,189,7,15,3,26,6,17,6,17,4,21,0,115,30,10,5,43,14,22,3,7,0,12,0,137,95,22,9,92,21,22,7,13,6,29,5,316,68,9,0,38,10,13,5,4,3,14,0,170,51,8,0,31,3,6,0,3,0,3,0,104,23,5,0,9,0,0,0,0,0,0,0,38,45,0,0,22,6,9,0,0
309031239,0,0,0,0,0,0,0,0,0,46,0,47,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,44,0,43,0,0,0,0,0,0,0,4,0,18,0,20,0,0,4,0,0,6,0,5,0,126,0,140,0,5,0,0,0,4,0,15,0,65,0,98,3,6,0,6,0,11,0,13,0,85,0,129,0,12,0,17,4,18,0,15,4,74,5,148,0,6,0,6,0,9,0,3,0,22,0,49,7,10,3,12,0,9,8,11,0,35,0,97,24,15,0,39,10,28,6,11,0,66,0,188,27,6,0,24,3,12,3,10,0,36,0,122,29,7,0,26,3,7,0,8,0,22,0,109,25,7,0,13,6,4,0,0,0,12,0,68,81,14,0,36,9,17,0,8
309031240,0,0,0,0,0,3,0,0,0,32,0,39,0,0,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,0,4,5,0,6,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,55,0,57,0,0,0,0,0,6,0,8,0,19,0,32,0,6,0,0,0,4,0,15,8,156,3,185,0,6,0,0,0,7,3,9,0,96,0,128,8,3,4,0,0,19,0,17,5,110,3,167,0,11,0,12,0,8,5,16,3,73,0,128,4,0,0,9,3,12,0,10,3,19,0,59,4,5,3,10,3,5,0,5,0,41,0,86,34,11,0,25,8,23,0,11,4,34,0,151,29,8,0,16,3,6,3,5,3,21,0,99,30,0,0,12,0,8,0,4,0,20,0,83,12,5,0,5,0,0,5,7,3,9,0,45,58,12,3,27,7,22,0,4
309041241,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,12,0,17,0,4,0,0,0,0,0,7,0,9,0,16,0,0,0,3,0,0,0,4,0,25,0,36,0,8,0,4,0,4,0,5,0,18,0,41,0,0,0,3,0,6,0,14,0,24,0,52,0,11,0,14,0,3,0,8,0,8,0,49,4,4,0,0,0,6,0,4,0,5,0,21,4,3,0,8,0,0,0,6,0,3,0,36,8,11,0,26,4,17,4,7,0,7,0,88,12,5,0,7,6,0,0,0,0,0,0,40,19,3,0,5,0,3,0,0,0,3,0,39,10,0,0,3,0,0,3,0,0,0,0,17,17,0,0,10,0,3,0,3
309041242,0,0,0,0,0,0,0,0,0,39,0,39,0,0,0,0,0,0,0,6,0,15,0,21,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,4,0,42,0,52,0,0,0,0,0,0,0,8,3,28,0,44,0,6,5,3,0,5,0,24,0,189,0,238,0,12,5,5,0,8,0,27,4,100,0,169,10,9,0,8,0,17,4,20,6,111,0,185,6,24,0,19,6,25,0,22,8,82,4,195,5,5,0,24,3,25,0,13,5,32,0,111,13,15,0,23,3,17,6,11,3,37,0,129,57,14,4,54,14,40,3,10,0,36,0,230,46,4,0,35,6,13,7,3,4,12,0,133,41,3,3,32,3,5,6,5,4,0,0,104,30,5,3,6,9,3,0,0,0,3,0,63,69,7,3,32,8,25,0,7
309051243,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,14,0,20,0,0,0,0,0,3,0,4,0,12,0,24,0,4,0,0,0,0,0,3,3,57,0,71,0,4,0,0,0,5,0,10,0,38,0,53,4,0,0,8,0,4,3,8,0,30,0,56,6,11,0,8,0,13,0,16,0,40,0,83,0,3,0,7,0,6,0,4,0,11,0,44,0,5,0,5,0,8,6,9,0,8,0,37,7,6,0,25,7,19,5,3,3,18,0,81,19,5,0,16,0,6,0,0,0,10,0,62,17,5,0,17,3,0,5,4,0,6,0,56,5,3,0,6,0,0,0,3,0,6,0,22,35,5,3,23,4,9,0,0
309051244,0,0,0,0,0,0,0,0,0,31,0,35,0,0,0,0,0,4,0,0,0,11,0,11,0,0,0,0,0,0,0,5,0,12,0,19,0,0,0,0,0,0,0,0,0,14,0,15,6,0,0,0,0,0,0,0,0,45,0,54,0,5,0,0,0,0,0,7,0,24,0,42,0,4,5,3,0,7,0,16,0,164,0,191,0,8,0,0,0,12,0,18,0,74,3,116,3,11,3,3,0,18,0,21,0,70,0,145,5,16,0,22,3,21,0,13,3,71,0,162,8,7,0,19,0,23,0,10,3,23,0,91,25,9,0,25,3,17,0,4,0,23,0,111,74,15,0,61,13,31,0,12,3,13,0,232,63,4,3,32,11,9,4,3,0,4,0,132,59,4,0,21,4,6,0,3,0,3,0,109,33,3,0,20,0,0,0,0,0,3,0,59,65,4,0,26,4,7,0,5
309051245,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,20,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,12,0,69,0,87,0,0,0,0,0,5,0,7,3,39,0,60,0,6,0,0,0,0,0,11,3,29,0,61,0,3,3,9,0,3,0,6,3,26,0,55,3,3,6,11,0,8,3,6,0,15,0,54,3,5,0,13,0,6,0,3,0,8,0,35,33,6,0,35,4,13,0,0,0,8,0,106,26,0,0,14,3,5,0,0,0,10,0,69,20,3,0,13,4,5,0,0,0,10,0,51,13,0,0,0,0,0,0,0,0,0,0,21,31,0,0,14,0,9,0,0
309061246,0,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,32,0,40,0,0,0,0,0,0,0,14,3,25,0,45,0,0,0,0,0,4,0,8,3,152,5,173,0,5,0,0,0,9,0,9,5,73,3,109,0,4,6,5,0,20,3,29,3,70,0,139,5,22,0,22,4,24,5,16,6,60,0,164,6,7,0,20,3,15,0,3,0,19,0,80,24,9,3,29,3,17,3,9,0,30,0,115,58,12,0,44,16,21,3,3,6,25,0,191,46,4,0,34,9,12,4,0,0,13,0,121,40,3,0,16,5,7,3,0,0,7,0,92,28,4,0,9,0,0,0,0,0,3,0,51,56,7,0,17,5,19,0,4
309061247,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,16,0,23,0,0,0,0,0,3,0,0,8,9,0,21,0,0,0,0,0,0,0,9,0,96,0,114,0,5,0,0,0,11,3,8,9,53,0,86,0,9,0,0,0,6,0,11,0,40,0,72,3,11,0,13,0,8,0,14,5,31,0,90,5,4,0,5,0,14,3,6,0,12,0,59,8,0,0,14,4,3,0,0,0,13,0,63,43,8,0,29,8,5,0,4,0,11,0,122,34,0,0,18,0,0,0,0,0,6,0,64,23,0,0,20,3,0,0,0,0,4,0,55,19,0,0,7,0,0,0,0,0,0,0,32,24,5,0,9,5,4,0,0
309061248,0,0,0,0,0,0,0,0,0,34,0,35,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,3,0,6,0,16,0,0,0,0,0,0,0,5,0,3,0,14,0,0,0,0,0,0,0,0,0,47,4,53,0,0,0,0,0,0,0,6,4,29,0,46,0,8,0,6,0,5,0,18,0,215,6,247,0,5,0,0,0,7,0,20,4,99,0,139,6,10,0,10,0,31,3,36,3,73,0,171,3,21,3,26,4,28,12,12,0,52,0,161,13,8,0,53,6,18,6,17,3,15,0,142,23,13,0,44,10,14,5,10,3,24,0,148,121,26,3,87,19,39,6,8,0,19,7,334,79,10,4,58,14,16,4,0,0,7,0,191,58,7,0,27,13,5,3,0,0,4,0,118,43,0,0,12,0,3,0,0,0,0,0,66,46,3,0,18,9,14,0,3
309061249,0,0,0,0,0,0,0,0,0,39,0,43,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,7,0,7,0,0,0,0,0,0,0,8,0,21,0,37,0,0,0,0,0,0,0,6,0,16,0,21,0,3,0,0,0,8,0,13,4,100,0,126,0,4,0,9,0,9,0,18,4,78,0,122,0,8,0,6,0,22,5,24,7,47,0,119,3,7,0,19,10,29,3,18,4,27,0,121,14,4,4,23,0,11,4,3,3,11,0,84,23,7,0,26,11,18,0,9,0,12,0,104,78,20,0,65,14,28,3,5,5,13,0,228,93,3,6,43,6,4,3,4,0,8,0,168,47,0,0,30,8,7,4,0,0,0,0,98,35,0,0,9,0,0,0,0,0,5,0,44,41,0,0,11,8,10,0,0
309061250,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,20,0,19,0,0,0,0,0,0,0,8,3,5,0,19,0,0,0,0,0,0,3,8,4,67,0,84,0,4,0,0,0,5,0,8,0,36,0,52,0,0,0,4,0,9,0,14,4,39,0,68,3,5,0,3,0,11,4,6,0,30,0,65,0,3,0,3,0,11,0,5,0,7,0,35,13,4,0,14,0,9,0,4,0,22,0,65,25,6,0,23,9,10,0,7,3,17,0,100,28,0,0,14,0,0,6,8,0,4,0,59,16,0,4,14,4,5,0,0,0,4,0,50,11,3,0,7,0,3,0,0,0,0,0,33,33,0,0,16,0,8,4,3
309071251,0,0,0,0,0,0,0,0,0,20,0,18,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,0,0,0,0,0,23,0,31,0,0,0,0,0,0,0,4,0,9,0,16,0,0,0,0,0,0,0,10,0,87,0,105,0,8,0,4,0,16,4,15,7,32,0,73,0,10,0,11,0,23,0,17,3,35,0,95,14,16,7,18,4,25,4,14,0,26,0,127,17,9,3,25,5,21,0,8,3,15,0,108,29,5,0,46,5,15,0,12,0,8,0,118,112,19,6,85,21,30,3,10,0,9,0,300,87,3,7,32,9,16,0,3,0,5,0,164,65,4,0,27,5,10,3,0,0,3,0,112,35,0,0,12,3,10,0,0,0,4,0,71,65,5,0,20,8,9,3,0
309071252,0,0,0,0,0,0,0,0,0,48,0,54,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,4,0,6,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,43,0,50,0,0,0,0,0,0,0,6,0,21,0,34,0,0,0,0,0,0,0,17,0,185,0,214,0,4,0,3,0,13,0,12,5,87,0,130,0,7,0,9,0,20,5,17,7,89,0,151,0,13,3,11,0,23,3,15,4,77,0,155,8,9,0,26,5,22,0,6,4,29,0,100,18,10,0,20,3,15,0,0,5,29,0,113,72,18,3,57,9,37,10,10,4,33,0,251,58,12,5,51,14,16,6,0,0,16,0,168,52,5,0,36,9,11,0,0,5,12,0,133,41,0,0,17,3,4,0,0,0,5,0,67,91,4,4,34,3,24,3,9
309071253,0,0,0,0,0,4,0,4,0,66,0,79,0,0,0,0,0,0,0,0,0,18,0,22,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,3,0,37,0,46,0,0,0,0,0,0,0,0,4,31,0,32,0,0,0,0,0,4,0,17,0,158,3,180,0,3,0,0,0,8,3,23,3,130,0,170,0,12,0,9,0,13,3,23,5,118,0,179,4,16,0,9,4,18,6,31,7,125,0,216,6,12,0,12,3,25,0,13,0,47,0,123,16,5,3,22,0,17,0,11,5,48,0,133,47,15,4,52,3,31,0,19,5,85,0,271,56,7,5,34,8,18,0,13,0,35,0,186,43,10,3,27,4,16,0,6,3,23,0,137,34,3,0,11,3,10,0,4,0,23,0,91,129,29,3,62,4,54,5,28
309071254,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,14,0,19,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,3,0,58,0,60,0,0,0,3,0,4,0,3,8,21,0,33,0,6,0,3,0,5,0,3,0,24,0,44,0,4,0,4,0,4,0,5,0,16,0,41,4,4,0,6,0,3,0,0,0,4,0,30,9,0,0,7,0,4,0,4,0,9,0,41,23,4,0,24,3,13,3,0,0,12,0,86,27,0,0,14,0,0,4,0,0,4,0,52,15,7,0,11,0,3,0,0,0,5,0,33,12,0,0,6,0,0,0,0,0,0,0,22,26,0,0,12,0,6,0,0
309071256,0,0,0,0,0,0,0,0,0,30,0,33,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,24,0,29,0,0,0,0,0,0,0,5,0,15,0,24,0,0,0,0,0,8,0,9,4,141,0,158,0,4,0,0,0,11,0,9,5,63,0,98,0,8,0,8,0,26,0,16,6,47,0,111,3,13,0,20,7,26,6,16,7,35,0,135,9,5,6,26,3,26,0,4,0,12,0,96,13,4,6,28,4,16,3,8,4,10,0,93,95,17,3,63,13,28,6,13,0,11,0,259,93,9,0,46,14,5,0,3,0,9,0,185,48,0,0,17,7,10,0,0,0,3,0,89,40,5,0,8,3,5,0,0,0,0,0,59,60,7,0,17,11,15,0,3
309071552,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,5,0,95,0,100,0,0,0,0,0,9,0,9,0,45,0,65,4,0,0,3,0,12,0,10,0,30,0,63,10,7,0,12,0,11,6,6,4,23,0,67,5,6,0,18,0,16,0,0,0,10,0,56,14,5,0,20,3,0,0,4,0,7,0,49,56,6,5,30,7,18,0,0,0,5,0,129,48,0,6,19,3,3,0,0,0,0,0,86,23,0,0,12,0,4,0,0,0,0,3,43,24,0,0,5,0,0,0,0,0,0,0,31,21,0,0,9,4,0,0,0
309071553,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,17,0,23,0,0,0,0,0,0,0,5,0,14,0,20,0,0,0,0,0,0,0,7,0,86,0,103,0,0,0,0,0,8,0,10,0,39,0,60,0,3,0,10,0,10,0,6,5,35,0,68,6,9,0,15,5,17,0,16,0,23,0,87,12,0,0,12,3,22,0,3,0,4,0,68,13,0,0,14,3,15,0,11,0,14,0,75,74,10,0,43,7,14,0,0,4,17,0,169,54,4,0,34,5,6,3,0,0,0,0,123,34,0,4,21,7,5,0,3,0,0,0,75,26,0,0,12,0,0,0,0,0,0,0,43,56,4,0,18,0,11,0,0
309071554,0,0,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,3,0,13,0,20,0,3,0,0,0,3,0,4,3,58,0,74,0,0,0,5,0,7,0,12,3,40,0,72,0,12,0,4,0,11,3,10,0,69,0,105,4,4,0,14,0,9,0,9,4,64,0,109,7,7,0,11,3,11,5,6,0,9,0,60,15,9,0,19,0,3,3,4,0,28,0,81,57,10,3,43,12,7,5,3,0,16,0,160,47,5,0,19,3,4,0,0,0,4,0,89,28,3,0,13,4,9,5,0,0,0,0,64,25,0,0,8,0,5,0,0,0,0,0,38,25,0,0,10,5,4,0,0
309071555,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,6,0,22,0,31,0,5,0,0,0,6,0,5,0,15,0,32,0,6,5,0,0,7,0,5,0,3,0,34,0,5,0,15,3,18,4,4,0,5,0,60,14,5,4,10,0,13,0,4,0,3,0,51,19,11,0,24,0,4,0,0,0,0,0,62,92,5,8,60,5,15,0,5,0,0,0,194,57,4,0,22,11,6,0,0,0,0,0,96,13,0,0,9,3,0,0,0,0,0,0,34,19,0,0,0,0,0,0,0,0,0,0,22,17,0,0,0,0,0,4,0
309071556,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,18,0,19,0,0,0,0,0,0,0,3,0,5,0,18,0,4,0,0,0,3,0,0,0,75,0,82,0,0,0,0,0,9,0,6,3,38,0,54,0,4,0,0,0,9,0,9,0,36,0,58,0,7,0,8,0,8,3,11,0,28,0,65,3,0,4,12,4,14,0,6,0,0,0,49,11,3,0,6,3,6,0,6,0,4,0,49,48,4,3,33,8,13,5,4,0,13,0,135,59,3,0,31,7,3,3,4,0,0,0,118,35,0,0,20,0,11,0,4,0,0,0,76,25,0,0,14,0,3,5,0,0,0,0,48,39,0,3,12,4,13,0,0
